CustomerID,TotalOrders,TotalRevenue,average_order_value,CLV
13700.0,10,2248.63,224.863,954.6951591695503
13703.0,1,99.5,99.5,422.4446366782007
13704.0,9,2308.06,256.4511111111111,1088.8080046136104
13705.0,3,711.86,237.28666666666666,1007.4420069204153
13706.0,1,330.79,330.79,1404.4267474048445
13707.0,2,806.41,403.205,1711.8772837370243
13708.0,1,283.33,283.33,1202.9270242214534
13709.0,13,6307.65,485.20384615384614,2060.0177136012776
13710.0,1,180.48,180.48,766.2593771626298
13711.0,2,252.06,126.03,535.0823875432527
13712.0,1,228.84,228.84,971.5802076124569
13715.0,5,1077.39,215.478,914.849501730104
13716.0,1,138.28,138.28,587.091903114187
13717.0,6,1445.01,240.835,1022.5070761245676
13718.0,2,306.55,153.275,650.755795847751
13719.0,5,1041.68,208.336,884.5268927335642
13720.0,4,799.9,199.975,849.0288062283738
13721.0,1,524.14,524.14,2225.3279584775087
13722.0,3,2375.41,791.8033333333333,3361.739411764706
13723.0,1,199.85,199.85,848.4980968858132
13725.0,8,1980.56,247.57,1051.10169550173
13726.0,2,1079.66,539.83,2291.9425951557096
13727.0,2,333.48,166.74,707.9238062283738
13728.0,6,1016.14,169.35666666666665,719.0333217993079
13730.0,2,752.6,376.3,1597.6474048442908
13731.0,2,610.59,305.295,1296.183269896194
13732.0,1,491.86,491.86,2088.2775778546716
13735.0,4,2883.54,720.885,3060.643235294118
13736.0,2,729.8,364.9,1549.2467128027681
13737.0,1,339.6,339.6,1441.8311418685123
13739.0,1,216.9,216.9,920.8868512110728
13740.0,1,350.75,350.75,1489.1704152249135
13741.0,3,668.43,222.80999999999997,945.9787889273356
13742.0,12,3107.87,258.9891666666667,1099.5837629757787
13743.0,7,1341.6,191.65714285714284,813.7138902619872
13744.0,2,1080.52,540.26,2293.768235294118
13745.0,1,300.04,300.04,1273.8722491349483
13747.0,1,79.6,79.6,337.95570934256057
13748.0,5,948.25,189.65,805.1922145328721
13750.0,5,1647.26,329.452,1398.7460346020762
13751.0,1,296.25,296.25,1257.7811418685123
13752.0,6,1175.38,195.89666666666668,831.7135294117649
13753.0,1,741.26,741.26,3147.1488581314884
13754.0,2,282.6,141.3,599.9138408304499
13755.0,9,2108.06,234.2288888888889,994.4596770472896
13756.0,14,5189.52,370.68,1573.7867128027683
13758.0,7,3190.55,455.79285714285714,1935.1482204646566
13759.0,2,659.41,329.705,1399.8201903114189
13760.0,2,286.79,143.395,608.8085294117648
13761.0,2,1070.65,535.325,2272.8158304498274
13762.0,1,306.72,306.72,1302.2333564013843
13763.0,1,1714.96,1714.96,7281.162352941177
13764.0,3,1516.42,505.47333333333336,2146.0753633217996
13767.0,37,17220.36,465.41513513513513,1976.0012830823905
13769.0,10,2796.5099999999998,279.65099999999995,1187.307186851211
13771.0,4,2634.45,658.6125,2796.254455017301
13772.0,3,1122.63,374.21000000000004,1588.7739446366786
13774.0,1,345.0,345.0,1464.757785467128
13777.0,33,25977.16,787.1866666666666,3342.138546712803
13778.0,1,178.7,178.7,758.7020761245675
13780.0,2,360.01,180.005,764.2426816608997
13781.0,1,127.84,127.84,542.7670588235295
13782.0,6,908.86,151.47666666666666,643.1206574394464
13784.0,11,2462.79,223.89,950.5641176470589
13786.0,1,230.4,230.4,978.2034602076126
13787.0,2,309.04,154.52,656.0416608996541
13790.0,1,348.8,348.8,1480.891349480969
13791.0,2,1516.0,758.0,3218.2214532871976
13792.0,2,195.55,97.775,415.1208477508651
13798.0,57,37153.85,651.8219298245614,2767.423902749955
13799.0,2,688.86,344.43,1462.3377508650522
13800.0,1,558.3199999999999,558.3199999999999,2370.4451211072665
13801.0,1,324.8,324.8,1378.9951557093427
13802.0,3,4599.42,1533.14,6509.213771626299
13803.0,1,277.07,277.07,1176.3491003460208
13804.0,7,2588.39,369.77,1569.9231487889274
13805.0,2,924.5999999999999,462.29999999999995,1962.7754325259516
13806.0,1,256.38,256.38,1088.506089965398
13807.0,1,112.6,112.6,478.06297577854673
13808.0,5,1747.66,349.53200000000004,1483.9991833910037
13809.0,1,155.05,155.05,658.2918685121108
13810.0,2,827.51,413.755,1756.669152249135
13811.0,2,519.75,259.875,1103.3447231833911
13812.0,3,485.0,161.66666666666666,686.3840830449827
13813.0,4,1168.8600000000001,292.21500000000003,1240.6498442906577
13814.0,2,1579.12,789.56,3352.214948096886
13815.0,4,3667.36,916.84,3892.6044290657446
13816.0,2,499.67,249.835,1060.7181487889275
13817.0,2,328.98,164.49,698.3710380622839
13819.0,3,1140.35,380.1166666666666,1613.8517301038062
13821.0,2,385.64,192.82,818.6510034602077
13822.0,2,632.0,316.0,1341.6332179930798
13823.0,2,957.66,478.83,2032.9564359861592
13824.0,5,1698.94,339.788,1442.6293287197234
13826.0,1,189.5,189.5,804.5553633217994
13827.0,3,409.8,136.6,579.9591695501731
13828.0,1,209.49,209.49,889.4264013840832
13831.0,6,2198.45,366.4083333333333,1555.6506055363323
13832.0,1,52.2,52.2,221.62422145328722
13833.0,1,383.85,383.85,1629.7022491349483
13835.0,4,834.57,208.6425,885.8281920415226
13837.0,2,266.59,133.295,565.927214532872
13838.0,4,674.82,168.705,716.2665570934257
13841.0,1,85.0,85.0,360.8823529411765
13842.0,9,3385.62,376.18,1597.1379238754328
13844.0,1,361.62,361.62,1535.3208996539795
13845.0,1,312.98,312.98,1328.811280276817
13846.0,3,865.06,288.3533333333333,1224.2544636678201
13848.0,3,1255.0,418.3333333333333,1776.1072664359863
13849.0,2,1537.95,768.975,3264.8177335640144
13850.0,1,1595.48,1595.48,6773.889134948097
13851.0,3,2651.46,883.82,3752.4122491349485
13853.0,1,1090.1399999999999,1090.1399999999999,4628.379861591696
13854.0,25,8109.5199999999995,324.38079999999997,1377.2153688581316
13856.0,3,388.5,129.5,549.8148788927336
13858.0,1,216.17000000000002,216.17000000000002,917.7875086505192
13859.0,1,201.16,201.16,854.0599307958478
13860.0,5,1245.9,249.18,1057.9372318339101
13862.0,8,2209.36,276.17,1172.527993079585
13863.0,1,305.78,305.78,1298.2424221453286
13865.0,4,501.56,125.39,532.3651557093426
13866.0,1,145.67,145.67,618.4674394463668
13867.0,3,1005.09,335.03000000000003,1422.4284083044986
13868.0,2,3192.54,1596.27,6777.24321799308
13869.0,4,3083.65,770.9125,3273.043728373703
13870.0,8,2770.94,346.3675,1470.5637456747406
13871.0,13,6403.25,492.5576923076923,2091.239752462071
13873.0,3,389.6,129.86666666666667,551.3716262975779
13874.0,1,540.45,540.45,2294.57491349481
13875.0,5,1786.79,357.358,1517.2258339100347
13876.0,1,122.7,122.7,520.9442906574395
13877.0,1,117.24,117.24,497.7629065743945
13878.0,1,1271.57,1271.57,5398.672629757786
13880.0,13,3219.77,247.67461538461538,1051.5458583976579
13881.0,20,17159.52,857.976,3642.687031141869
13882.0,5,1191.13,238.22600000000003,1011.4301107266439
13883.0,5,2674.48,534.896,2270.9944359861593
13884.0,5,787.6,157.52,668.7786851211074
13885.0,2,506.8,253.4,1075.8539792387544
13886.0,1,243.56,243.56,1034.0765397923876
13887.0,1,349.55,349.55,1484.0756055363324
13888.0,2,595.67,297.835,1264.51053633218
13889.0,1,416.9,416.9,1770.0217993079586
13890.0,10,1883.81,188.381,799.8044532871974
13892.0,4,632.97,158.2425,671.8461851211074
13893.0,1,821.1,821.1,3486.123529411765
13894.0,3,564.62,188.20666666666668,799.0642906574395
13895.0,4,2593.07,648.2675,2752.33294982699
13897.0,1,311.16,311.16,1321.0841522491353
13898.0,1,155.93,155.93,662.0280622837371
13899.0,2,388.52,194.26,824.7647750865052
13900.0,3,740.95,246.98333333333335,1048.6108996539795
13901.0,5,2867.2,573.4399999999999,2434.639723183391
13904.0,2,332.64,166.32,706.1406228373703
13908.0,4,2319.55,579.8875,2462.0137110726646
13911.0,9,2580.91,286.7677777777778,1217.5227104959633
13914.0,2,626.45,313.225,1329.8514705882355
13917.0,2,272.04,136.02,577.4966782006921
13918.0,2,1212.84,606.42,2574.6620761245676
13919.0,2,348.81,174.405,740.466903114187
13922.0,1,172.25,172.25,731.3174740484429
13923.0,1,351.13,351.13,1490.7837716262977
13924.0,6,1838.85,306.47499999999997,1301.1931660899654
13925.0,4,678.25,169.5625,719.9072231833911
13926.0,1,223.85,223.85,950.3942906574396
13927.0,1,348.99,348.99,1481.6980276816612
13928.0,4,464.57,116.1425,493.10327854671283
13929.0,2,842.65,421.325,1788.8089100346021
13930.0,2,337.34,168.67,716.1179584775086
13931.0,2,1237.53,618.765,2627.074930795848
13932.0,1,307.4,307.4,1305.1204152249136
13933.0,2,608.79,304.395,1292.362162629758
13934.0,1,922.1,922.1,3914.9366782006923
13936.0,1,376.58,376.58,1598.8361937716263
13937.0,1,158.85,158.85,674.4254325259516
13938.0,1,71.66,71.66,304.2450519031142
13939.0,3,568.55,189.51666666666665,804.6261245674741
13940.0,4,839.14,209.785,890.6788754325261
13941.0,5,5112.96,1022.592,4341.593024221454
13946.0,3,561.57,187.19000000000003,794.7478546712805
13947.0,1,90.6,90.6,384.6581314878893
13948.0,1,102.0,102.0,433.0588235294118
13949.0,6,2427.3199999999997,404.5533333333333,1717.6018685121107
13950.0,4,745.06,186.265,790.8206055363322
13951.0,3,674.45,224.8166666666667,954.4984429065746
13952.0,2,3251.07,1625.535,6901.492889273358
13953.0,7,3515.68,502.23999999999995,2132.3476816608995
13954.0,2,439.92,219.96,933.8786159169551
13955.0,2,322.96,161.48,685.5915570934256
13956.0,5,1019.27,203.85399999999998,865.4977785467129
13959.0,3,594.04,198.01333333333332,840.7002076124568
13960.0,2,230.22,115.11,488.7196193771627
13962.0,2,169.54999999999998,84.77499999999999,359.92707612456746
13963.0,4,664.54,166.135,705.3551730103807
13967.0,1,80.7,80.7,342.62595155709346
13969.0,18,9024.17,501.34277777777777,2128.5383679354095
13971.0,8,2758.2599999999998,344.78249999999997,1463.8343512110728
13972.0,2,190.25,95.125,403.86980968858137
13973.0,1,264.7,264.7,1123.8301038062284
13974.0,1,413.59,413.59,1755.968615916955
13975.0,6,2461.24,410.20666666666665,1741.6040830449829
13976.0,1,357.98,357.98,1519.866643598616
13978.0,2,196.79,98.395,417.7531660899654
13979.0,1,869.87,869.87,3693.1850865051906
13980.0,1,200.14,200.14,849.7293425605536
13982.0,4,1871.81,467.9525,1986.77410899654
13983.0,12,2603.43,216.9525,921.1097491349482
13984.0,5,920.51,184.102,781.6372110726644
13985.0,15,7060.13,470.67533333333336,1998.3343737024225
13986.0,1,320.46,320.46,1360.5689273356402
13988.0,6,4147.96,691.3266666666667,2935.148166089966
13989.0,2,1266.08,633.04,2687.6819377162633
13990.0,1,311.3,311.3,1321.678546712803
13991.0,6,851.88,141.98,602.8008996539793
13992.0,1,76.8,76.8,326.0678200692042
13993.0,9,3466.36,385.1511111111111,1635.2263437139563
13994.0,6,2274.14,379.0233333333333,1609.2097923875433
13995.0,5,1393.69,278.738,1183.430885813149
13999.0,12,3901.81,325.1508333333333,1380.484679930796
14000.0,1,635.66,635.66,2698.805605536332
14001.0,3,2043.08,681.0266666666666,2891.417716262976
14002.0,2,529.73,264.865,1124.5306401384084
14004.0,7,4582.64,654.6628571428572,2779.4855561047953
14005.0,5,2874.72,574.944,2441.02521799308
14006.0,3,962.19,320.73,1361.7152595155712
14009.0,2,695.61,347.805,1476.666903114187
14012.0,1,328.8,328.8,1395.9778546712805
14013.0,3,473.02,157.67333333333332,669.4296885813148
14014.0,1,505.18,505.18,2144.8299653979243
14015.0,1,917.34,917.34,3894.7272664359866
14016.0,4,4291.21,1072.8025,4554.770475778547
14019.0,3,1421.61,473.86999999999995,2011.8978892733564
14020.0,2,642.8,321.4,1364.5598615916956
14021.0,3,631.9,210.63333333333333,894.2806228373703
14022.0,1,440.0,440.0,1868.096885813149
14023.0,2,584.0699999999999,292.03499999999997,1239.8856228373702
14024.0,2,327.7,163.85,695.6538062283737
14027.0,1,104.82,104.82,445.0316262975779
14029.0,2,467.66,233.83,992.7661245674742
14030.0,8,2358.84,294.855,1251.8584256055365
14031.0,19,17286.86,909.8347368421053,3862.8623602258244
14032.0,11,2975.59,270.5081818181818,1148.489754639824
14034.0,3,648.89,216.29666666666665,918.3252941176471
14035.0,5,1428.02,285.604,1212.581688581315
14036.0,1,626.65,626.65,2660.5520761245675
14037.0,2,147.2,73.6,312.481660899654
14038.0,3,1560.38,520.1266666666667,2208.2886505190313
14039.0,1,152.2,152.2,646.1916955017301
14040.0,12,3560.32,296.6933333333333,1259.6633910034602
14041.0,1,141.41,141.41,600.3808650519031
14044.0,4,646.42,161.605,686.1222664359861
14045.0,4,1659.75,414.9375,1761.689662629758
14046.0,1,151.59,151.59,643.6018339100347
14047.0,5,1308.61,261.722,1111.1864844290658
14048.0,1,409.93,409.93,1740.4294463667823
14049.0,4,5578.72,1394.68,5921.357647058824
14050.0,2,746.36,373.18,1584.4008996539794
14051.0,23,15610.39,678.7126086956522,2881.5929787874234
14052.0,1,225.36,225.36,956.805259515571
14053.0,2,260.25,130.125,552.4684256055364
14054.0,1,92.46000000000001,92.46000000000001,392.5550865051904
14055.0,1,725.64,725.64,3080.831418685121
14056.0,23,8152.71,354.46565217391304,1504.9458658041224
14057.0,17,6211.66,365.39176470588234,1551.3345857927948
14059.0,1,183.6,183.6,779.5058823529413
14060.0,19,6140.42,323.18,1372.117162629758
14062.0,12,10464.85,872.0708333333333,3702.5291089965403
14064.0,5,1334.34,266.868,1133.0347266435988
14066.0,1,152.55,152.55,647.6776816608998
14067.0,2,374.7,187.35,795.4271626297578
14068.0,1,265.85,265.85,1128.7126297577856
14071.0,8,1422.75,177.84375,755.0667171280278
14073.0,1,151.04,151.04,641.2667128027682
14075.0,3,942.26,314.08666666666664,1333.5098269896193
14076.0,1,118.67,118.67,503.8342214532872
14077.0,5,499.42,99.884,424.07497577854673
14078.0,6,1049.3700000000001,174.895,742.5472837370244
14079.0,1,375.1,375.1,1592.5525951557097
14080.0,1,45.599999999999994,45.599999999999994,193.60276816608996
14081.0,2,921.62,460.81,1956.44937716263
14082.0,1,182.25,182.25,773.7742214532873
14083.0,9,1002.9,111.43333333333334,473.10968858131497
14085.0,18,4421.29,245.62722222222223,1042.8532929642447
14087.0,1,191.47,191.47,812.9193425605537
14088.0,13,50491.81,3883.9853846153846,16490.13863987224
14089.0,1,158.75,158.75,674.0008650519031
14090.0,1,76.32,76.32,324.0298961937716
14092.0,14,4076.91,291.2078571428571,1236.3738433020267
14093.0,1,433.86,433.86,1842.0284429065746
14096.0,17,53258.43,3132.8488235294117,13301.057115815185
14098.0,1,147.35,147.35,625.6001730103807
14099.0,11,3104.17,282.1972727272727,1198.1178326517775
14100.0,1,191.95,191.95,814.9572664359862
14101.0,6,5976.79,996.1316666666667,4229.251055363322
14102.0,5,1105.8799999999999,221.176,939.0413564013842
14104.0,2,216.21,108.105,458.9786678200693
14105.0,1,1266.23,1266.23,5376.0007266436
14107.0,7,2703.23,386.17571428571426,1639.5764755313892
14108.0,2,597.91,298.955,1269.2656920415225
14109.0,1,144.2,144.2,612.2262975778547
14110.0,12,5683.15,473.5958333333333,2010.733866782007
14111.0,4,692.85,173.2125,735.4039359861592
14112.0,7,2915.15,416.45,1768.1112456747405
14113.0,4,1840.42,460.105,1953.4561764705886
14114.0,2,386.53,193.265,820.5403287197232
14116.0,5,1382.74,276.548,1174.132858131488
14117.0,1,90.0,90.0,382.11072664359864
14121.0,4,2780.15,695.0375,2950.9031574394467
14124.0,1,419.58,419.58,1781.4002076124568
14125.0,3,2720.63,906.8766666666667,3850.3033564013845
14126.0,3,706.13,235.37666666666667,999.3327681660901
14127.0,3,709.71,236.57000000000002,1004.3992733564015
14128.0,2,637.5,318.75,1353.308823529412
14129.0,5,1123.86,224.772,954.3088027681662
14130.0,1,480.90999999999997,480.90999999999997,2041.7874394463668
14132.0,11,3586.0299999999997,326.00272727272727,1384.1015445108526
14133.0,3,605.64,201.88,857.1168166089966
14135.0,15,4690.31,312.68733333333336,1327.5687128027685
14138.0,2,965.88,482.94,2050.4061591695504
14139.0,1,415.82,415.82,1765.4364705882354
14140.0,2,935.05,467.525,1984.959083044983
14141.0,4,915.13,228.7825,971.336081314879
14142.0,1,311.81,311.81,1323.84384083045
14143.0,1,115.8,115.8,491.6491349480969
14145.0,4,3742.2,935.55,3972.041003460208
14146.0,5,4191.0,838.2,3558.724567474049
14147.0,2,483.4,241.7,1026.1795847750866
14148.0,1,157.2,157.2,667.4200692041522
14149.0,1,446.62,446.62,1896.2032525951558
14150.0,2,658.64,329.32,1398.1856055363323
14152.0,2,621.29,310.645,1318.8976297577856
14154.0,2,1345.62,672.81,2856.532422145329
14155.0,1,118.75,118.75,504.173875432526
14156.0,54,116560.08,2158.52,9164.37384083045
14157.0,2,424.89,212.445,901.9723702422147
14158.0,1,507.65999999999997,507.65999999999997,2155.3592387543254
14159.0,11,4627.98,420.7254545454545,1786.2634350424662
14161.0,3,1097.62,365.8733333333333,1553.379169550173
14162.0,2,289.36,144.68,614.2642214532873
14163.0,4,2445.91,611.4775,2596.1345761245675
14164.0,2,1631.77,815.885,3463.982335640139
14165.0,1,120.44,120.44,511.34906574394466
14167.0,4,562.59,140.6475,597.1435380622838
14171.0,1,363.79,363.79,1544.5340138408308
14173.0,4,450.84,112.71,478.53000000000003
14174.0,1,134.46,134.46,570.8734256055365
14175.0,3,3222.3,1074.1000000000001,4560.279238754326
14176.0,4,576.9,144.225,612.3324394463668
14177.0,4,549.46,137.365,583.2071107266437
14178.0,7,1580.26,225.75142857142856,958.4671379139892
14179.0,2,701.57,350.785,1489.3190138408306
14180.0,25,4748.5199999999995,189.94079999999997,806.4268567474048
14184.0,1,452.89,452.89,1922.8236332179931
14185.0,1,197.65,197.65,839.1576124567475
14188.0,6,2054.36,342.3933333333334,1453.690726643599
14189.0,15,4654.08,310.272,1317.3139930795849
14191.0,13,4684.76,360.36615384615385,1529.9974767101412
14193.0,2,853.39,426.695,1811.6081833910036
14194.0,21,11349.52,540.4533333333334,2294.589065743945
14195.0,2,1012.0,506.0,2148.311418685121
14196.0,1,335.52,335.52,1424.5087889273357
14198.0,4,701.4,175.35,744.4790657439447
14199.0,1,185.39999999999998,185.39999999999998,787.1480968858132
14201.0,7,747.4399999999999,106.77714285714285,453.3410182896688
14204.0,1,150.61,150.61,639.44107266436
14205.0,2,466.7,233.35,990.7282006920416
14206.0,1,328.15999999999997,328.15999999999997,1393.2606228373702
14208.0,1,151.74,151.74,644.2386851211073
14209.0,6,2073.43,345.57166666666666,1467.1848961937717
14210.0,6,1905.84,317.64,1348.5961245674741
14211.0,9,2241.1,249.0111111111111,1057.220184544406
14212.0,1,1070.48,1070.48,4544.9098961937725
14214.0,5,1004.38,200.876,852.8541591695503
14215.0,6,1789.72,298.2866666666667,1266.4281660899655
14216.0,4,1839.3,459.825,1952.2673875432527
14217.0,17,2004.98,117.94,500.7348788927336
14218.0,1,169.48,169.48,719.5569550173011
14219.0,1,89.94,89.94,381.85598615916956
14220.0,2,632.4,316.2,1342.4823529411765
14221.0,9,3432.8,381.4222222222222,1619.3946943483277
14222.0,1,683.17,683.17,2900.5176124567474
14223.0,3,991.13,330.37666666666667,1402.671868512111
14224.0,4,1009.73,252.4325,1071.7462889273359
14226.0,5,2214.79,442.95799999999997,1880.6555916955017
14227.0,10,3350.96,335.096,1422.7086228373705
14229.0,3,1547.2,515.7333333333333,2189.63598615917
14231.0,3,925.71,308.57,1310.0878546712804
14232.0,5,2048.07,409.61400000000003,1739.0878131487893
14233.0,4,1462.72,365.68,1552.5583391003463
14234.0,4,754.12,188.53,800.4370588235295
14235.0,5,3144.86,628.972,2670.4105328719725
14236.0,2,490.86,245.43,1042.0159515570936
14237.0,1,161.0,161.0,683.5536332179931
14238.0,1,146.85,146.85,623.4773356401384
14239.0,11,2380.85,216.4409090909091,918.9377005347594
14240.0,2,890.34,445.17,1890.0470242214535
14241.0,1,213.70000000000002,213.70000000000002,907.3006920415227
14242.0,2,280.55,140.275,595.5620242214534
14243.0,10,2588.77,258.877,1099.1075397923878
14245.0,2,1693.45,846.725,3594.9189446366786
14246.0,3,1474.06,491.3533333333333,2086.1264359861593
14247.0,1,136.77,136.77,580.6809342560555
14248.0,1,302.58,302.58,1284.6562629757786
14250.0,3,1904.05,634.6833333333333,2694.6589965397925
14251.0,5,2879.7,575.9399999999999,2445.253910034602
14256.0,2,969.06,484.53,2057.1567820069204
14257.0,5,3099.72,619.944,2632.080581314879
14258.0,9,12669.98,1407.7755555555555,5976.957116493656
14259.0,1,120.0,120.0,509.4809688581315
14261.0,2,1163.45,581.725,2469.815138408305
14262.0,8,2618.23,327.27875,1389.5191219723185
14264.0,2,333.97,166.985,708.9639965397926
14265.0,2,530.18,265.09,1125.4859169550173
14267.0,3,1516.24,505.41333333333336,2145.8206228373706
14270.0,1,492.65,492.65,2091.631660899654
14271.0,1,112.32,112.32,476.8741868512111
14272.0,2,437.96,218.98,929.7178546712803
14273.0,4,559.97,139.9925,594.3626211072665
14276.0,3,1119.74,373.24666666666667,1584.6839446366785
14277.0,3,4152.0,1384.0,5876.01384083045
14280.0,1,134.04,134.04,569.0902422145329
14282.0,15,3701.44,246.76266666666666,1047.6740207612459
14284.0,2,595.25,297.625,1263.6189446366784
14285.0,4,1910.01,477.5025,2027.3203027681664
14286.0,3,4628.75,1542.9166666666667,6550.722318339102
14287.0,3,176.63,58.876666666666665,249.97117647058826
14288.0,1,426.6,426.6,1811.2048442906578
14289.0,6,911.26,151.87666666666667,644.8189273356402
14290.0,5,2314.65,462.93,1965.450207612457
14291.0,11,3883.25,353.02272727272725,1498.8196759987418
14292.0,9,4871.93,541.3255555555556,2298.2922376009233
14293.0,4,1046.56,261.64,1110.838339100346
14295.0,1,166.2,166.2,705.6311418685121
14297.0,4,1305.33,326.3325,1385.501652249135
14298.0,44,51527.3,1171.075,4972.003546712804
14299.0,9,3965.62,440.6244444444444,1870.7480738177624
14300.0,1,43.2,43.2,183.41314878892737
14301.0,1,640.14,640.14,2717.8262283737026
14304.0,1,383.45,383.45,1628.0039792387545
14305.0,3,1858.96,619.6533333333333,2630.8465051903117
14306.0,2,2093.32,1046.66,4443.777923875434
14307.0,6,2995.72,499.28666666666663,2119.8087889273356
14309.0,9,2352.53,261.39222222222224,1109.7863552479816
14311.0,1,310.26,310.26,1317.263044982699
14312.0,6,1611.59,268.5983333333333,1140.38115916955
14314.0,1,120.0,120.0,509.4809688581315
14315.0,6,2481.13,413.5216666666667,1755.678494809689
14317.0,1,508.58,508.58,2159.265259515571
14320.0,2,477.78999999999996,238.89499999999998,1014.2704671280277
14321.0,5,1530.75,306.15,1299.813321799308
14323.0,2,605.06,302.53,1284.4439792387543
14326.0,1,183.85,183.85,780.5673010380623
14327.0,1,311.65,311.65,1323.1645328719724
14329.0,7,4975.24,710.7485714285714,3017.607256549679
14331.0,2,462.65999999999997,231.32999999999998,982.151937716263
14332.0,3,840.21,280.07,1189.0861245674741
14333.0,1,415.2,415.2,1762.804152249135
14334.0,8,2552.21,319.02625,1354.4816911764708
14335.0,2,454.86,227.43,965.5938062283739
14336.0,4,1614.91,403.7275,1714.0956487889275
14338.0,2,588.22,294.11,1248.6953979238756
14339.0,1,309.52,309.52,1314.1212456747405
14340.0,1,134.7,134.7,571.8923875432527
14341.0,8,2166.98,270.8725,1150.0365311418686
14342.0,4,668.56,167.14,709.6220761245675
14344.0,8,889.9300000000001,111.24125000000001,472.29416522491357
14345.0,1,108.98,108.98,462.6936332179931
14346.0,2,1021.58,510.79,2168.648200692042
14348.0,1,409.57,409.57,1738.9010034602077
14349.0,1,133.5,133.5,566.7975778546713
14350.0,1,282.93,282.93,1201.2287543252596
14351.0,1,51.0,51.0,216.5294117647059
14352.0,4,1078.96,269.74,1145.22830449827
14353.0,1,90.6,90.6,384.6581314878893
14354.0,2,163.62,81.81,347.3386505190312
14355.0,1,174.4,174.4,740.4456747404845
14356.0,2,701.23,350.615,1488.5972491349482
14357.0,1,225.12,225.12,955.7862975778548
14359.0,3,912.18,304.06,1290.9398615916957
14360.0,4,2118.03,529.5075,2248.1166176470592
14362.0,1,151.5,151.5,643.2197231833911
14364.0,8,3717.35,464.66875,1972.8323745674743
14367.0,16,9227.82,576.73875,2448.645142733564
14368.0,1,155.0,155.0,658.0795847750866
14371.0,1,100.5,100.5,426.69031141868516
14373.0,1,76.55,76.55,325.00640138408306
14375.0,1,235.56,235.56,1000.1111418685123
14377.0,2,617.05,308.525,1309.8967993079584
14379.0,2,348.1,174.05,738.959688581315
14381.0,1,202.68,202.68,860.5133564013842
14382.0,1,615.49,615.49,2613.1703460207614
14383.0,3,1247.69,415.8966666666667,1765.7619723183395
14385.0,3,202.10999999999999,67.36999999999999,286.031107266436
14386.0,1,142.4,142.4,604.5840830449828
14387.0,3,1727.6,575.8666666666667,2444.9425605536335
14388.0,8,3212.84,401.605,1705.0842041522494
14389.0,2,1043.46,521.73,2215.0958823529413
14390.0,9,4642.57,515.8411111111111,2190.0935755478663
14393.0,1,67.95,67.95,288.493598615917
14395.0,9,3479.91,386.65666666666664,1641.6184429065745
14396.0,2,487.99,243.995,1035.9234083044985
14397.0,19,2612.96,137.52421052631578,583.8830668366418
14400.0,1,574.7,574.7,2439.989273356402
14401.0,13,4051.48,311.6523076923077,1323.174330582912
14403.0,4,1475.81,368.9525,1566.4523096885814
14404.0,6,1449.32,241.5533333333333,1025.5568858131487
14406.0,1,156.75,156.75,665.5095155709344
14407.0,5,2142.73,428.546,1819.4669273356403
14408.0,7,2599.03,371.29,1576.376574394464
14409.0,6,2059.45,343.2416666666666,1457.292474048443
14410.0,9,1099.27,122.14111111111112,518.5714302191466
14411.0,1,1063.0,1063.0,4513.152249134949
14412.0,2,770.03,385.015,1634.6484602076125
14413.0,1,121.05,121.05,513.9389273356402
14414.0,7,1496.98,213.8542857142857,907.955739001483
14415.0,13,5855.57,450.42846153846153,1912.3727415491085
14416.0,2,490.22,245.11,1040.6573356401386
14418.0,3,1937.25,645.75,2741.64446366782
14419.0,6,1051.79,175.29833333333332,744.2597058823529
14420.0,1,387.52,387.52,1645.283875432526
14421.0,2,813.11,406.555,1726.1002941176473
14422.0,6,4263.64,710.6066666666667,3017.0047750865056
14423.0,1,265.2,265.2,1125.9529411764706
14424.0,1,322.08,322.08,1367.446920415225
14426.0,10,4481.67,448.16700000000003,1902.7713114186854
14427.0,2,363.34000000000003,181.67000000000002,771.3117301038063
14428.0,5,1224.06,244.81199999999998,1039.3921245674742
14431.0,1,470.36,470.36,1996.9955709342564
14432.0,6,2248.5,374.75,1591.06660899654
14434.0,6,1372.8,228.79999999999998,971.4103806228374
14436.0,1,89.06,89.06,378.1197923875433
14437.0,1,63.0,63.0,267.47750865051904
14438.0,1,131.9,131.9,560.0044982698963
14439.0,1,2661.2400000000002,2661.2400000000002,11298.759446366785
14440.0,5,2357.68,471.53599999999994,2001.9884844290657
14441.0,4,1712.8899999999999,428.22249999999997,1818.0934515570934
14442.0,2,1589.82,794.91,3374.9293079584777
14443.0,4,1420.2,355.05,1507.4268166089967
14446.0,4,1005.55,251.3875,1067.3095588235294
14447.0,5,1163.23,232.64600000000002,987.7392456747407
14448.0,2,375.35,187.675,796.8070069204153
14449.0,4,885.8,221.45,940.2046712802769
14450.0,3,483.25,161.08333333333334,683.9074394463669
14451.0,2,643.9,321.95,1366.894982698962
14452.0,2,259.05,129.525,549.9210207612457
14453.0,1,119.93,119.93,509.18377162629764
14456.0,9,3014.32,334.9244444444445,1421.9802537485584
14457.0,1,113.64,113.64,482.4784775086506
14459.0,1,1837.92,1837.92,7803.210519031143
14460.0,3,434.34,144.78,614.6887889273357
14461.0,3,2102.67,700.89,2975.7509688581317
14462.0,11,1975.57,179.59727272727272,762.511604278075
