CustomerID,days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
16789.0,7,1,80.8,5,1,1,511,Loyal
15434.0,7,5,1041.48,5,4,4,544,Loyal
14092.0,7,14,4076.91,5,5,5,555,VIP
17450.0,7,46,194390.79,5,5,5,555,VIP
15500.0,7,4,1131.56,5,4,4,544,Loyal
16813.0,7,10,1652.18,5,5,4,554,Loyal
14895.0,7,20,11138.71,5,5,5,555,VIP
13183.0,7,9,3957.7799999999997,5,5,5,555,VIP
15862.0,7,4,832.88,5,4,3,543,Loyal
18097.0,7,6,2662.4,5,5,5,555,VIP
15602.0,7,9,1297.87,5,5,4,554,Loyal
16038.0,7,3,471.78,5,3,2,532,Loyal
16011.0,7,16,3352.96,5,5,5,555,VIP
17426.0,7,6,5037.26,5,5,5,555,VIP
12762.0,7,2,1702.52,5,2,4,524,Loyal
17293.0,7,9,1854.06,5,5,4,554,Loyal
12558.0,7,1,269.96,5,1,2,512,Loyal
17014.0,7,3,583.43,5,3,3,533,Loyal
13495.0,7,5,2044.87,5,4,5,545,Loyal
17566.0,7,2,869.77,5,2,3,523,Loyal
13705.0,7,3,711.86,5,3,3,533,Loyal
17576.0,7,19,3564.83,5,5,5,555,VIP
16119.0,7,2,423.36,5,2,2,522,Loyal
12364.0,7,4,1208.1,5,4,4,544,Loyal
18282.0,7,2,178.05,5,2,1,521,Loyal
12553.0,7,10,3278.28,5,5,5,555,VIP
16440.0,7,5,3640.67,5,4,5,545,Loyal
12963.0,7,8,1856.6299999999999,5,5,4,554,Loyal
15144.0,7,17,6580.44,5,5,5,555,VIP
12700.0,7,4,4525.99,5,4,5,545,Loyal
17942.0,7,1,77.5,5,1,1,511,Loyal
16169.0,7,4,1822.97,5,4,4,544,Loyal
17768.0,7,3,2081.9,5,3,5,535,Loyal
17157.0,7,2,319.0,5,2,2,522,Loyal
15060.0,7,4,293.0,5,4,2,542,Loyal
15028.0,7,4,627.13,5,4,3,543,Loyal
17183.0,7,6,3347.31,5,5,5,555,VIP
13297.0,7,4,2089.85,5,4,5,545,Loyal
12587.0,7,1,104.0,5,1,1,511,Loyal
14732.0,7,8,2702.49,5,5,5,555,VIP
14126.0,7,3,706.13,5,3,3,533,Loyal
17321.0,7,2,657.16,5,2,3,523,Loyal
16759.0,7,3,789.79,5,3,3,533,Loyal
15531.0,7,2,1972.39,5,2,4,524,Loyal
17115.0,7,3,837.5,5,3,3,533,Loyal
15373.0,7,12,2415.91,5,5,5,555,VIP
12562.0,7,7,3385.7400000000002,5,5,5,555,VIP
12684.0,7,6,2073.63,5,5,5,555,VIP
12919.0,7,6,1335.19,5,5,4,554,Loyal
17495.0,7,2,497.56,5,2,3,523,Loyal
15948.0,7,2,955.24,5,2,4,524,Loyal
14960.0,7,2,221.27,5,2,1,521,Loyal
17350.0,7,4,1281.32,5,4,4,544,Loyal
16333.0,7,22,26626.8,5,5,5,555,VIP
16966.0,7,7,2154.9700000000003,5,5,5,555,VIP
18077.0,7,11,2584.41,5,5,5,555,VIP
12664.0,7,9,4391.88,5,5,5,555,VIP
12572.0,8,2,912.42,5,2,3,523,Loyal
14869.0,8,2,721.45,5,2,3,523,Loyal
14047.0,8,5,1308.61,5,4,4,544,Loyal
16938.0,8,4,2711.6800000000003,5,4,5,545,Loyal
15172.0,8,5,1624.05,5,4,4,544,Loyal
12921.0,8,37,16587.09,5,5,5,555,VIP
17736.0,8,3,377.44,5,3,2,532,Loyal
14146.0,8,5,4191.0,5,4,5,545,Loyal
15380.0,8,5,1690.26,5,4,4,544,Loyal
13159.0,8,4,1429.35,5,4,4,544,Loyal
18158.0,8,2,453.4,5,2,2,522,Loyal
14178.0,8,7,1580.26,5,5,4,554,Loyal
13854.0,8,25,8109.5199999999995,5,5,5,555,VIP
16496.0,8,3,1599.52,5,3,4,534,Loyal
13362.0,8,4,3090.74,5,4,5,545,Loyal
14243.0,8,10,2588.77,5,5,5,555,VIP
14258.0,8,9,12669.98,5,5,5,555,VIP
16156.0,8,9,3092.04,5,5,5,555,VIP
14713.0,8,11,2662.2,5,5,5,555,VIP
15021.0,8,9,1871.77,5,5,4,554,Loyal
18179.0,8,6,1793.17,5,5,4,554,Loyal
15544.0,8,9,3546.71,5,5,5,555,VIP
13090.0,8,13,8895.82,5,5,5,555,VIP
14804.0,8,1,353.27,5,1,2,512,Loyal
16265.0,8,9,5347.0,5,5,5,555,VIP
16839.0,8,34,16594.35,5,5,5,555,VIP
12524.0,8,8,3945.72,5,5,5,555,VIP
12528.0,8,6,1645.48,5,5,4,554,Loyal
14289.0,8,6,911.26,5,5,3,553,Loyal
17381.0,8,29,20275.61,5,5,5,555,VIP
15046.0,8,15,5071.47,5,5,5,555,VIP
14659.0,8,9,2529.93,5,5,5,555,VIP
16700.0,8,13,5076.55,5,5,5,555,VIP
16701.0,8,13,5398.3,5,5,5,555,VIP
16712.0,8,11,3603.66,5,5,5,555,VIP
16376.0,8,2,974.96,5,2,4,524,Loyal
13040.0,8,2,676.99,5,2,3,523,Loyal
15712.0,8,5,1072.36,5,4,4,544,Loyal
17737.0,8,2,168.24,5,2,1,521,Loyal
15467.0,8,3,524.88,5,3,3,533,Loyal
15951.0,8,2,708.22,5,2,3,523,Loyal
16915.0,8,6,621.68,5,5,3,553,Loyal
14385.0,8,3,202.10999999999999,5,3,1,531,Loyal
12714.0,8,5,4294.86,5,4,5,545,Loyal
15680.0,8,3,1333.68,5,3,4,534,Loyal
15687.0,8,9,2993.1,5,5,5,555,VIP
15993.0,8,7,2768.97,5,5,5,555,VIP
13012.0,8,8,1646.84,5,5,4,554,Loyal
17937.0,8,7,4301.22,5,5,5,555,VIP
15101.0,8,2,317.53000000000003,5,2,2,522,Loyal
12882.0,8,2,1463.04,5,2,4,524,Loyal
12951.0,8,6,1064.07,5,5,4,554,Loyal
14448.0,8,2,375.35,5,2,2,522,Loyal
13255.0,8,2,399.51,5,2,2,522,Loyal
15444.0,8,2,1411.21,5,2,4,524,Loyal
17288.0,8,7,1417.6299999999999,5,5,4,554,Loyal
17502.0,8,4,689.1,5,4,3,543,Loyal
13509.0,8,6,964.72,5,5,4,554,Loyal
15251.0,8,11,10484.99,5,5,5,555,VIP
14618.0,8,3,553.44,5,3,3,533,Loyal
15654.0,8,2,922.53,5,2,4,524,Loyal
17911.0,8,1,366.23,5,1,2,512,Loyal
12901.0,8,28,17654.54,5,5,5,555,VIP
16145.0,8,11,3799.49,5,5,5,555,VIP
12429.0,8,4,3388.4,5,4,5,545,Loyal
18230.0,8,7,2810.2,5,5,5,555,VIP
14540.0,9,3,952.66,5,3,4,534,Loyal
14005.0,9,5,2874.72,5,4,5,545,Loyal
15414.0,9,3,774.9,5,3,3,533,Loyal
14836.0,9,3,102.45,5,3,1,531,Loyal
13999.0,9,12,3901.81,5,5,5,555,VIP
17682.0,9,6,2474.33,5,5,5,555,VIP
15755.0,9,6,2364.25,5,5,5,555,VIP
16115.0,9,8,1660.8799999999999,5,5,4,554,Loyal
14893.0,9,2,1237.85,5,2,4,524,Loyal
13198.0,9,6,3401.24,5,5,5,555,VIP
13203.0,9,4,869.46,5,4,3,543,Loyal
15394.0,9,4,2183.54,5,4,5,545,Loyal
15782.0,9,3,2614.74,5,3,5,535,Loyal
14088.0,9,13,50491.81,5,5,5,555,VIP
13211.0,9,3,1095.42,5,3,4,534,Loyal
14062.0,9,12,10464.85,5,5,5,555,VIP
14723.0,9,6,1120.66,5,5,4,554,Loyal
14711.0,9,11,2839.62,5,5,5,555,VIP
14156.0,9,54,116560.08,5,5,5,555,VIP
16852.0,9,2,144.91,5,2,1,521,Loyal
14755.0,9,11,5010.28,5,5,5,555,VIP
16479.0,9,2,300.83,5,2,2,522,Loyal
16295.0,9,4,1328.55,5,4,4,544,Loyal
13147.0,9,4,712.8,5,4,3,543,Loyal
14963.0,9,5,1472.34,5,4,4,544,Loyal
16775.0,9,11,1691.51,5,5,4,554,Loyal
16782.0,9,13,2267.95,5,5,5,555,VIP
12598.0,9,7,2807.08,5,5,5,555,VIP
14785.0,9,2,77.4,5,2,1,521,Loyal
12798.0,9,3,6977.04,5,3,5,535,Loyal
12787.0,9,3,418.65999999999997,5,3,2,532,Loyal
14824.0,9,4,1127.71,5,4,4,544,Loyal
18058.0,9,1,170.16,5,1,1,511,Loyal
16549.0,9,10,4034.9,5,5,5,555,VIP
15024.0,9,10,1636.43,5,5,4,554,Loyal
17101.0,9,4,1621.73,5,4,4,544,Loyal
12488.0,9,3,1244.66,5,3,4,534,Loyal
13658.0,9,5,2639.17,5,4,5,545,Loyal
15615.0,9,23,10399.74,5,5,5,555,VIP
15152.0,9,13,4745.69,5,5,5,555,VIP
12670.0,9,5,2744.05,5,4,5,545,Loyal
15239.0,9,2,780.59,5,2,3,523,Loyal
13576.0,9,18,6717.34,5,5,5,555,VIP
15206.0,9,4,420.3,5,4,2,542,Loyal
12966.0,9,1,160.18,5,1,1,511,Loyal
14432.0,9,6,2248.5,5,5,5,555,VIP
15611.0,9,11,1570.45,5,5,4,554,Loyal
17466.0,9,2,763.28,5,2,3,523,Loyal
14349.0,9,1,133.5,5,1,1,511,Loyal
14390.0,9,9,4642.57,5,5,5,555,VIP
14388.0,9,8,3212.84,5,5,5,555,VIP
12464.0,9,8,957.05,5,5,4,554,Loyal
15089.0,9,6,2420.84,5,5,5,555,VIP
15113.0,9,3,3509.04,5,3,5,535,Loyal
17468.0,9,2,137.0,5,2,1,521,Loyal
12630.0,9,2,1030.8799999999999,5,2,4,524,Loyal
15903.0,9,7,5126.76,5,5,5,555,VIP
13068.0,9,2,344.0,5,2,2,522,Loyal
15790.0,9,1,218.75,5,1,1,511,Loyal
15073.0,9,3,1043.41,5,3,4,534,Loyal
13428.0,9,1,201.78,5,1,1,511,Loyal
16241.0,9,13,2590.31,5,5,5,555,VIP
13784.0,9,11,2462.79,5,5,5,555,VIP
15039.0,9,47,19766.59,5,5,5,555,VIP
15297.0,9,3,641.94,5,3,3,533,Loyal
16361.0,9,4,891.21,5,4,3,543,Loyal
12953.0,9,1,329.85,5,1,2,512,Loyal
12957.0,9,8,4017.54,5,5,5,555,VIP
13647.0,9,4,1648.1200000000001,5,4,4,544,Loyal
16062.0,9,4,1153.62,5,4,4,544,Loyal
14554.0,9,4,2279.49,5,4,5,545,Loyal
16657.0,9,4,874.43,5,4,3,543,Loyal
18241.0,9,17,2073.09,5,5,5,555,VIP
14180.0,10,25,4748.5199999999995,5,5,5,555,VIP
13928.0,10,4,464.57,5,4,2,542,Loyal
14961.0,10,9,7044.68,5,5,5,555,VIP
17359.0,10,1,127.86,5,1,1,511,Loyal
17772.0,10,2,173.45,5,2,1,521,Loyal
14701.0,10,9,2526.09,5,5,5,555,VIP
17379.0,10,1,389.72,5,1,2,512,Loyal
15197.0,10,3,1079.61,5,3,4,534,Loyal
13590.0,10,6,1981.92,5,5,4,554,Loyal
14597.0,10,2,866.24,5,2,3,523,Loyal
12451.0,10,5,8995.52,5,4,5,545,Loyal
13657.0,10,2,382.14,5,2,2,522,Loyal
12657.0,10,4,1427.18,5,4,4,544,Loyal
15619.0,10,1,336.4,5,1,2,512,Loyal
15148.0,10,1,301.29,5,1,2,512,Loyal
12654.0,10,5,529.98,5,4,3,543,Loyal
14550.0,10,2,757.37,5,2,3,523,Loyal
13030.0,10,2,752.4399999999999,5,2,3,523,Loyal
14419.0,10,6,1051.79,5,5,4,554,Loyal
17655.0,10,7,2638.94,5,5,5,555,VIP
17929.0,10,4,843.0,5,4,3,543,Loyal
15601.0,10,14,6776.56,5,5,5,555,VIP
17019.0,10,4,1258.08,5,4,4,544,Loyal
14290.0,10,5,2314.65,5,4,5,545,Loyal
13844.0,10,1,361.62,5,1,2,512,Loyal
13389.0,10,3,797.96,5,3,3,533,Loyal
15540.0,10,1,213.3,5,1,1,511,Loyal
13137.0,10,8,3603.29,5,5,5,555,VIP
14901.0,10,9,1421.29,5,5,4,554,Loyal
17306.0,10,19,8631.31,5,5,5,555,VIP
16800.0,10,1,1162.65,5,1,4,514,Loyal
14173.0,10,4,450.84,5,4,2,542,Loyal
16744.0,10,7,1291.91,5,5,4,554,Loyal
16168.0,10,27,3787.6,5,5,5,555,VIP
17237.0,10,2,314.69,5,2,2,522,Loyal
13883.0,10,5,2674.48,5,4,5,545,Loyal
17188.0,10,7,2474.23,5,5,5,555,VIP
13349.0,10,1,197.32,5,1,1,511,Loyal
14209.0,10,6,2073.43,5,5,5,555,VIP
15783.0,10,1,246.3,5,1,2,512,Loyal
16818.0,10,11,3349.57,5,5,5,555,VIP
13950.0,10,4,745.06,5,4,3,543,Loyal
14866.0,10,11,14353.4,5,5,5,555,VIP
13196.0,10,4,1797.78,5,4,4,544,Loyal
13188.0,10,1,114.6,5,1,1,511,Loyal
14125.0,10,3,2720.63,5,3,5,535,Loyal
13266.0,10,12,3834.2599999999998,5,5,5,555,VIP
17711.0,10,2,385.1,5,2,2,522,Loyal
12375.0,10,2,377.5,5,2,2,522,Loyal
15218.0,10,11,5756.89,5,5,5,555,VIP
15838.0,10,19,33643.08,5,5,5,555,VIP
12660.0,10,1,227.1,5,1,1,511,Loyal
16347.0,10,2,847.45,5,2,3,523,Loyal
14511.0,10,5,1314.81,5,4,4,544,Loyal
17523.0,10,4,652.74,5,4,3,543,Loyal
14452.0,10,2,259.05,5,2,2,522,Loyal
18101.0,10,2,222.4,5,2,1,521,Loyal
16992.0,10,5,1614.31,5,4,4,544,Loyal
14480.0,10,1,279.05,5,1,2,512,Loyal
13496.0,10,2,653.33,5,2,3,523,Loyal
18118.0,10,26,5622.68,5,5,5,555,VIP
13014.0,10,10,3466.28,5,5,5,555,VIP
14408.0,10,7,2599.03,5,5,5,555,VIP
17419.0,10,12,4226.57,5,5,5,555,VIP
14667.0,10,25,9170.79,5,5,5,555,VIP
13467.0,10,2,1071.91,5,2,4,524,Loyal
12627.0,10,6,4082.53,5,5,5,555,VIP
13429.0,10,4,1006.8,5,4,4,544,Loyal
17806.0,10,1,546.04,5,1,3,513,Loyal
14321.0,10,5,1530.75,5,4,4,544,Loyal
12727.0,10,7,3440.7,5,5,5,555,VIP
12479.0,10,1,473.2,5,1,2,512,Loyal
14601.0,10,1,213.96,5,1,1,511,Loyal
15561.0,11,4,800.59,5,4,3,543,Loyal
13758.0,11,7,3190.55,5,5,5,555,VIP
17411.0,11,3,778.9399999999999,5,3,3,533,Loyal
17924.0,11,7,2962.5,5,5,5,555,VIP
18229.0,11,20,7276.9,5,5,5,555,VIP
13610.0,11,7,1082.33,5,5,4,554,Loyal
16005.0,11,4,578.71,5,4,3,543,Loyal
17595.0,11,2,386.69,5,2,2,522,Loyal
13546.0,11,3,621.09,5,3,3,533,Loyal
14470.0,11,2,461.19,5,2,2,522,Loyal
16024.0,11,1,245.75,5,1,1,511,Loyal
16364.0,11,2,705.79,5,2,3,523,Loyal
16923.0,11,19,7069.08,5,5,5,555,VIP
17031.0,11,2,380.35,5,2,2,522,Loyal
13914.0,11,2,626.45,5,2,3,523,Loyal
17651.0,11,10,3945.0,5,5,5,555,VIP
15721.0,11,1,471.4,5,1,2,512,Loyal
15009.0,11,3,1259.43,5,3,4,534,Loyal
17231.0,11,10,3124.72,5,5,5,555,VIP
13258.0,11,3,672.83,5,3,3,533,Loyal
17299.0,11,4,656.61,5,4,3,543,Loyal
14093.0,11,1,433.86,5,1,2,512,Loyal
16094.0,11,4,1078.23,5,4,4,544,Loyal
12906.0,11,5,2919.81,5,4,5,545,Loyal
12668.0,11,4,3177.15,5,4,5,545,Loyal
18001.0,11,2,415.13,5,2,2,522,Loyal
13991.0,11,6,851.88,5,5,3,553,Loyal
17988.0,11,7,201.12,5,5,1,551,Loyal
15436.0,11,3,1067.75,5,3,4,534,Loyal
14954.0,11,1,294.85,5,1,2,512,Loyal
14741.0,11,6,1400.34,5,5,4,554,Loyal
15022.0,11,4,852.39,5,4,3,543,Loyal
15511.0,11,5,900.53,5,4,3,543,Loyal
15555.0,11,16,4791.87,5,5,5,555,VIP
15571.0,11,4,650.4300000000001,5,4,3,543,Loyal
16877.0,11,6,846.62,5,5,3,553,Loyal
15054.0,11,2,302.1,5,2,2,522,Loyal
13418.0,11,18,6127.43,5,5,5,555,VIP
13115.0,11,4,2294.78,5,4,5,545,Loyal
17739.0,11,7,2791.35,5,5,5,555,VIP
14215.0,11,6,1789.72,5,5,4,554,Loyal
15514.0,11,11,4023.7200000000003,5,5,5,555,VIP
13081.0,11,11,28337.38,5,5,5,555,VIP
15351.0,11,7,1934.66,5,5,4,554,Loyal
18112.0,11,2,352.69,5,2,2,522,Loyal
18041.0,11,21,4097.37,5,5,5,555,VIP
15987.0,11,7,1432.77,5,5,4,554,Loyal
15714.0,11,2,330.03,5,2,2,522,Loyal
17068.0,11,21,4545.89,5,5,5,555,VIP
18096.0,11,3,849.06,5,3,3,533,Loyal
17852.0,11,2,114.34,5,2,1,521,Loyal
13004.0,11,18,5655.91,5,5,5,555,VIP
15861.0,11,8,3146.92,5,5,5,555,VIP
17885.0,11,1,156.34,5,1,1,511,Loyal
14577.0,12,4,859.71,5,4,3,543,Loyal
17864.0,12,3,554.85,5,3,3,533,Loyal
13064.0,12,4,1105.59,5,4,4,544,Loyal
17812.0,12,4,699.81,5,4,3,543,Loyal
13782.0,12,6,908.86,5,5,3,553,Loyal
16983.0,12,7,1905.87,5,5,4,554,Loyal
14878.0,12,9,1476.09,5,5,4,554,Loyal
13571.0,12,12,2088.94,5,5,5,555,VIP
18145.0,12,4,2861.55,5,4,5,545,Loyal
14859.0,12,4,1353.74,5,4,4,544,Loyal
13232.0,12,7,1327.75,5,5,4,554,Loyal
15747.0,12,3,946.64,5,3,4,534,Loyal
16942.0,12,9,1904.99,5,5,4,554,Loyal
18156.0,12,2,675.64,5,2,3,523,Loyal
17365.0,12,8,4762.32,5,5,5,555,VIP
16407.0,12,10,2079.68,5,5,5,555,VIP
17769.0,12,10,3957.43,5,5,5,555,VIP
17236.0,12,6,916.13,5,5,3,553,Loyal
12438.0,13,2,2466.85,5,2,5,525,Loyal
16814.0,13,21,6406.8,5,5,5,555,VIP
15186.0,13,2,411.40999999999997,5,2,2,522,Loyal
14111.0,13,4,692.85,5,4,3,543,Loyal
17329.0,13,2,523.11,5,2,3,523,Loyal
14946.0,13,1,100.9,5,1,1,511,Loyal
15473.0,13,7,1771.2,5,5,4,554,Loyal
14710.0,13,4,599.48,5,4,3,543,Loyal
13149.0,13,4,1676.06,5,4,4,544,Loyal
13332.0,13,1,350.9,5,1,2,512,Loyal
13256.0,13,1,0.0,5,1,1,511,Loyal
16327.0,13,6,3789.67,5,5,5,555,VIP
13048.0,13,4,1819.41,5,4,4,544,Loyal
13437.0,13,7,3408.06,5,5,5,555,VIP
17557.0,13,3,541.46,5,3,3,533,Loyal
17813.0,13,5,1698.07,5,4,4,544,Loyal
17562.0,13,7,1122.38,5,5,4,554,Loyal
14709.0,14,13,4921.04,4,5,5,455,Regular
14591.0,14,4,1320.21,4,4,4,444,Regular
16616.0,14,2,500.42,4,2,3,423,Regular
17767.0,14,1,271.2,4,1,2,412,Regular
13995.0,14,5,1393.69,4,4,4,444,Regular
15428.0,14,1,93.78,4,1,1,411,Regular
13050.0,14,17,5833.11,4,5,5,455,Regular
17247.0,14,1,280.09,4,1,2,412,Regular
13525.0,14,2,628.78,4,2,3,423,Regular
12681.0,14,22,12365.54,4,5,5,455,Regular
17302.0,14,5,1135.63,4,4,4,444,Regular
13579.0,14,2,467.04,4,2,2,422,Regular
18130.0,14,3,1059.39,4,3,4,434,Regular
15382.0,14,6,5955.71,4,5,5,455,Regular
13184.0,14,10,1667.95,4,5,4,454,Regular
13978.0,14,2,196.79,4,2,1,421,Regular
17348.0,14,5,1156.6,4,4,4,444,Regular
17345.0,14,4,519.6899999999999,4,4,3,443,Regular
14966.0,14,1,183.02,4,1,1,411,Regular
16566.0,14,5,614.66,4,4,3,443,Regular
16570.0,14,10,3738.4,4,5,5,455,Regular
15953.0,14,8,1657.28,4,5,4,454,Regular
16668.0,14,6,306.72,4,5,2,452,Regular
14805.0,14,4,546.4,4,4,3,443,Regular
15134.0,14,8,1387.99,4,5,4,454,Regular
17323.0,14,7,903.12,4,5,3,453,Regular
17727.0,14,1,1060.25,4,1,4,414,Regular
14277.0,14,3,4152.0,4,3,5,435,Regular
13207.0,14,2,250.26000000000002,4,2,2,422,Regular
17096.0,14,4,1022.13,4,4,4,444,Regular
15872.0,14,2,316.25,4,2,2,422,Regular
17624.0,14,2,843.48,4,2,3,423,Regular
16856.0,14,1,35.4,4,1,1,411,Regular
14756.0,14,1,738.96,4,1,3,413,Regular
18161.0,14,5,1618.69,4,4,4,444,Regular
12620.0,14,3,1303.41,4,3,4,434,Regular
15793.0,14,3,965.61,4,3,4,434,Regular
13589.0,14,2,379.65,4,2,2,422,Regular
18184.0,14,1,49.8,4,1,1,411,Regular
16609.0,14,7,5493.46,4,5,5,455,Regular
14703.0,14,1,318.17,4,1,2,412,Regular
18188.0,14,3,2001.04,4,3,4,434,Regular
17516.0,14,5,764.88,4,4,3,443,Regular
16885.0,14,3,450.41,4,3,2,432,Regular
17385.0,14,1,256.11,4,1,2,412,Regular
15725.0,14,1,415.25,4,1,2,412,Regular
15737.0,14,8,1188.12,4,5,4,454,Regular
12531.0,14,1,125.22,4,1,1,411,Regular
12784.0,14,1,476.82,4,1,2,412,Regular
17975.0,14,13,4479.96,4,5,5,455,Regular
16719.0,14,7,1770.22,4,5,4,454,Regular
15117.0,14,5,1551.78,4,4,4,444,Regular
13719.0,14,5,1041.68,4,4,4,444,Regular
17458.0,14,1,316.5,4,1,2,412,Regular
12709.0,14,15,9400.52,4,5,5,455,Regular
12705.0,14,8,6382.29,4,5,5,455,Regular
18172.0,14,20,7561.68,4,5,5,455,Regular
12937.0,14,4,1504.27,4,4,4,444,Regular
15743.0,15,4,775.96,4,4,3,443,Regular
16189.0,15,2,215.48,4,2,1,421,Regular
13277.0,15,4,258.4,4,4,2,442,Regular
13018.0,15,28,7277.7,4,5,5,455,Regular
12388.0,15,6,2780.66,4,5,5,455,Regular
15632.0,15,8,3285.31,4,5,5,455,Regular
16482.0,15,1,220.62,4,1,1,411,Regular
18084.0,15,1,90.48,4,1,1,411,Regular
15858.0,15,5,1427.57,4,4,4,444,Regular
15594.0,15,5,1771.78,4,4,4,444,Regular
15393.0,15,2,231.86,4,2,1,421,Regular
17034.0,15,3,745.52,4,3,3,433,Regular
13350.0,15,2,879.12,4,2,3,423,Regular
15916.0,15,8,1502.86,4,5,4,454,Regular
17228.0,15,8,1906.09,4,5,4,454,Regular
16596.0,15,2,250.15,4,2,2,422,Regular
15270.0,15,7,2379.49,4,5,5,455,Regular
15253.0,15,5,918.1999999999999,4,4,3,443,Regular
17469.0,15,5,1870.97,4,4,4,444,Regular
13899.0,15,2,388.52,4,2,2,422,Regular
14987.0,15,2,326.4,4,2,2,422,Regular
15005.0,15,28,6293.67,4,5,5,455,Regular
14335.0,15,2,454.86,4,2,2,422,Regular
14099.0,15,11,3104.17,4,5,5,455,Regular
13644.0,15,4,2624.26,4,4,5,445,Regular
17671.0,15,4,1572.71,4,4,4,444,Regular
12421.0,15,4,639.04,4,4,3,443,Regular
15398.0,15,2,1345.53,4,2,4,424,Regular
14675.0,15,1,596.36,4,1,3,413,Regular
12557.0,15,5,11990.960000000001,4,4,5,445,Regular
16824.0,15,2,460.64,4,2,2,422,Regular
16271.0,15,4,1389.64,4,4,4,444,Regular
12757.0,15,9,4176.75,4,5,5,455,Regular
16660.0,15,4,1267.65,4,4,4,444,Regular
13638.0,15,1,122.64,4,1,1,411,Regular
15482.0,15,11,10839.76,4,5,5,455,Regular
13139.0,15,7,5064.9400000000005,4,5,5,455,Regular
17809.0,15,12,5411.91,4,5,5,455,Regular
14607.0,15,12,15021.5,4,5,5,455,Regular
17463.0,15,5,1875.86,4,4,4,444,Regular
13831.0,15,6,2198.45,4,5,5,455,Regular
12494.0,15,7,1084.1,4,5,4,454,Regular
12948.0,15,7,2064.95,4,5,5,455,Regular
15502.0,15,10,6923.98,4,5,5,455,Regular
13174.0,15,3,2738.82,4,3,5,435,Regular
17725.0,15,11,3439.08,4,5,5,455,Regular
17139.0,15,12,10650.77,4,5,5,455,Regular
15034.0,15,8,4274.16,4,5,5,455,Regular
12476.0,15,11,5898.42,4,5,5,455,Regular
17410.0,15,5,1214.72,4,4,4,444,Regular
14733.0,15,12,9585.91,4,5,5,455,Regular
17135.0,15,7,1139.73,4,5,4,454,Regular
17422.0,15,6,1979.37,4,5,4,454,Regular
17133.0,15,7,4892.24,4,5,5,455,Regular
13588.0,15,9,2478.95,4,5,5,455,Regular
16343.0,15,2,328.58,4,2,2,422,Regular
16173.0,15,6,1418.32,4,5,4,454,Regular
12619.0,15,8,2945.56,4,5,5,455,Regular
14744.0,15,7,1099.98,4,5,4,454,Regular
16653.0,15,2,1212.66,4,2,4,424,Regular
16157.0,15,3,656.6899999999999,4,3,3,433,Regular
16057.0,15,7,2263.12,4,5,5,455,Regular
14539.0,15,2,537.48,4,2,3,423,Regular
16066.0,16,5,1521.04,4,4,4,444,Regular
14581.0,16,1,138.6,4,1,1,411,Regular
17519.0,16,6,1844.02,4,5,4,454,Regular
13569.0,16,2,337.12,4,2,2,422,Regular
16164.0,16,3,822.48,4,3,3,433,Regular
14205.0,16,2,466.7,4,2,2,422,Regular
13448.0,16,6,3534.69,4,5,5,455,Regular
13742.0,16,12,3107.87,4,5,5,455,Regular
15727.0,16,7,5159.06,4,5,5,455,Regular
15901.0,16,3,349.75,4,3,2,432,Regular
16722.0,16,13,4730.81,4,5,5,455,Regular
12452.0,16,1,348.57,4,1,2,412,Regular
14768.0,16,2,192.6,4,2,1,421,Regular
16020.0,16,3,851.01,4,3,3,433,Regular
12483.0,16,8,1910.98,4,5,4,454,Regular
15814.0,16,4,1945.33,4,4,4,444,Regular
14790.0,16,4,745.06,4,4,3,443,Regular
15949.0,16,2,364.71999999999997,4,2,2,422,Regular
16985.0,16,10,5464.12,4,5,5,455,Regular
12474.0,16,18,6694.09,4,5,5,455,Regular
16670.0,16,11,4095.9,4,5,5,455,Regular
15965.0,16,4,808.87,4,4,3,443,Regular
12465.0,16,2,682.1899999999999,4,2,3,423,Regular
13488.0,16,13,8968.31,4,5,5,455,Regular
17360.0,16,3,568.24,4,3,3,433,Regular
17371.0,16,3,418.4,4,3,2,432,Regular
12936.0,16,4,1063.9,4,4,4,444,Regular
13650.0,16,6,1836.34,4,5,4,454,Regular
16079.0,16,3,1352.0,4,3,4,434,Regular
18249.0,16,1,95.34,4,1,1,411,Regular
12920.0,16,1,162.78,4,1,1,411,Regular
15634.0,16,1,243.55,4,1,1,411,Regular
13238.0,16,4,700.73,4,4,3,443,Regular
16422.0,16,51,34684.4,4,5,5,455,Regular
15977.0,16,2,1054.73,4,2,4,424,Regular
12775.0,16,5,1281.04,4,4,4,444,Regular
14020.0,16,2,642.8,4,2,3,423,Regular
16185.0,16,2,529.41,4,2,3,423,Regular
14049.0,16,4,5578.72,4,4,5,445,Regular
14912.0,16,2,867.85,4,2,3,423,Regular
17700.0,16,4,2534.64,4,4,5,445,Regular
17685.0,16,7,3155.83,4,5,5,455,Regular
16900.0,16,3,882.16,4,3,3,433,Regular
14505.0,16,8,5859.43,4,5,5,455,Regular
16261.0,16,4,728.54,4,4,3,443,Regular
14506.0,16,5,1960.65,4,4,4,444,Regular
17297.0,16,1,128.18,4,1,1,411,Regular
13986.0,16,1,320.46,4,1,2,412,Regular
14336.0,16,4,1614.91,4,4,4,444,Regular
14334.0,16,8,2552.21,4,5,5,455,Regular
14329.0,16,7,4975.24,4,5,5,455,Regular
17759.0,16,3,818.71,4,3,3,433,Regular
